category_id,category_name,subcategory_id,subcategory_name,keywords
12,Business Process Automation,250,Invoice & Accounts Payable Automation,invoiceprocessing accountspayable apautomation threewaymatching purchaseordermatch invoiceapproval paymentrun vendorpayment invoicescanning remittanceadvice invoiceexception earlypaydiscount paymentscheduling duplicateinvoice vendorreconciliation
12,Business Process Automation,251,Customer Onboarding Automation,kycautomation identityverification ekyc digitalonboarding documentupload onboardingworkflow customerverification welcomejourney accountactivation signupflow applicationprocessing idverification onboardingchecklist biometricverification customerlifecycle
12,Business Process Automation,252,IT Service Desk Automation,itsmautomation servicenow ticketrouting incidenttriage autoticket passwordreset selfserviceportal knowledgebase ticketclassification incidentresolution changemanagement servicecatalog autoescalation runbook categorization
12,Business Process Automation,253,Testing & QA Automation Pipelines,selenium testautomation qaautomation testpipeline regressiontesting cypress playwright testrunner continuoustesting testorchestration codecoverage testfixture endtoendtest loadtesting testharness
12,Business Process Automation,254,Marketing & Campaign Automation,marketingautomation hubspot marketo campaignworkflow dripcampaign leadscore leadnurturing emailcampaign marketingfunnel triggermarketing customerjourney campaignscheduler marketingops conversiontracking pardot
12,Business Process Automation,255,Supply Chain & Logistics Automation,edi electronicdatainterchange warehouseautomation orderprocessing shipmenttracking inventorymanagement demandforecasting fulfillmentautomation logisticsrouting asnprocessing barcodescanning rfid pickandpack supplychainvisibility freightautomation
12,Business Process Automation,256,HR Process Automation,hronboarding offboarding payrollautomation leavemanagement timesheetprocessing recruitmentautomation applicanttracking performancereview benefitsenrollment employeeselfservice hrisintegration positionmanagement compensationworkflow exitinterview workforceautomation
12,Business Process Automation,257,Hyperautomation & Process Mining,hyperautomation processmining celonis processdiscovery taskmining eventlog processvariant conformancechecking processoptimization automationpipeline intelligentautomation automationfabric minit signavio processintelligence
12,Business Process Automation,258,Robotic Desktop Automation (RDA),rda desktopbot attendedautomation desktopautomation personalbot desktopagent assistedautomation sidebot desktoptrigger localbot desktoprecorder foregroundautomation usertriggered macroautomation desktoprobot
12,Business Process Automation,259,Automation Governance & Center of Excellence,coe centerofexcellence botlifecycle automationgovernance botinventory automationroadmap botperformance automationkpi roitracking botmonitoring automationstrategy governanceframework botsla automationmaturity pipelinereview
13,Business Communication & HR,260,Immigration & Work Authorization Services,visa h1b i-9 ead greencard uscis lca perm sponsorship work-permit petition rfe e-verify naturalization work-authorization consular opt cpt i-140 i-129 h-4 l-1 tn-visa
13,Business Communication & HR,261,Employee Grievance & Conflict Resolution,grievance mediation ombudsman whistleblower retaliation harassment misconduct workplace-conflict unfair-treatment corrective-action complaint-resolution eeoc hostile-work-environment formal-complaint informal-resolution peer-mediation
13,Business Communication & HR,262,Onboarding & Role Introduction,onboarding orientation induction new-hire preboarding buddy-system ramp-up day-one welcome-kit probation role-introduction hiring-manager mentor shadowing first-day joiner welcome-packet nesting
13,Business Communication & HR,263,Benefits Enrollment & Open Enrollment,open-enrollment enrollment-period qualifying-event benefits-election dependent-coverage cobra continuation annual-enrollment mid-year-change life-event beneficiary hsa fsa hdhp flex-spending waiver-election
13,Business Communication & HR,264,Benefits Administration & Plan Management,benefits-administration tpa claims-processing eob deductible copay coinsurance premiums coverage-tier dental-plan vision-plan 401k pension vesting plan-design summary-plan-description spousal-coverage plan-document erisa
13,Business Communication & HR,265,Talent Acquisition & Recruiting Operations,recruiting sourcing ats applicant-tracking requisition job-posting talent-pipeline candidate-experience screening interview-scheduling offer-letter background-check referral-program hiring-funnel icims greenhouse taleo workday-recruiting boolean-search
13,Business Communication & HR,266,Career Development & Aspirational Planning,career-path career-ladder idp individual-development-plan mentorship coaching succession-planning skill-gap upskilling reskilling lateral-move promotion-readiness career-framework competency-model stretch-assignment job-rotation high-potential
13,Business Communication & HR,267,Policy Acknowledgment & Opt-In Management,policy-acknowledgment attestation e-signature opt-in consent-form acceptable-use nda non-disclosure confidentiality-agreement code-of-conduct handbook-acknowledgment annual-attestation digital-consent policy-sign-off acknowledgment-tracking compliance-acknowledgment
13,Business Communication & HR,268,Regional & International HR Communications,global-mobility relocation international-assignment cross-border localization statutory-benefits country-specific emea apac latam regional-hr secondment repatriation cola tax-equalization expatriate-management cost-of-living
13,Business Communication & HR,269,HR Correspondence & Receipt Confirmation,hr-correspondence offer-confirmation employment-verification salary-certificate experience-letter relieving-letter noc receipt-acknowledgment hr-helpdesk hr-portal employee-request letter-of-employment hr-ticketing confirmation-email service-request employment-letter
13,Business Communication & HR,270,Workforce Management & Scheduling (WFM),wfm workforce-scheduling shift-planning roster kronos nice-wfm headcount-planning fte capacity-planning overtime shift-swap schedule-adherence labor-forecasting attendance-tracking time-clock bid-shift shrinkage-wfm erlang
13,Business Communication & HR,271,Site Operations & Regional Highlights,site-operations office-management facility regional-office campus workplace-services space-planning hoteling desk-booking site-lead town-hall all-hands newsletter regional-update site-tour workplace-experience
13,Business Communication & HR,272,Performance Management & Reviews,performance-review appraisal 360-feedback okr goal-setting mid-year-review annual-review pip performance-improvement calibration bell-curve continuous-feedback merit-increase self-assessment peer-review rating-scale competency-assessment
13,Business Communication & HR,273,Learning & Certification Programs,lms learning-management certification training-program e-learning coursera udemy linkedin-learning mandatory-training compliance-certification continuing-education ceu cpd credential micro-credential skill-badge recertification scorm
13,Business Communication & HR,274,Employee Relations & Disciplinary Actions,employee-relations disciplinary written-warning suspension termination-for-cause progressive-discipline insubordination final-warning separation involuntary-termination exit-interview constructive-dismissal misconduct-investigation last-chance-agreement counseling-memo fact-finding
13,Business Communication & HR,275,"Compensation, Equity & Total Rewards",compensation salary-structure pay-band pay-equity equity-grant rsu stock-options espp total-rewards bonus-payout incentive-plan merit-raise salary-benchmarking compa-ratio base-pay variable-pay deferred-compensation long-term-incentive
13,Business Communication & HR,276,HR Analytics & Workforce Insights,hr-analytics people-analytics attrition-rate turnover-rate employee-engagement enps workforce-dashboard headcount-report diversity-metrics time-to-fill cost-per-hire retention-rate absenteeism-rate talent-analytics visier workday-analytics
13,Business Communication & HR,277,"Diversity, Equity & Inclusion (DEI)",dei diversity inclusion equity belonging unconscious-bias affirmative-action erg employee-resource-group representation pay-gap gender-equity cultural-competence accessibility underrepresented allyship neurodiversity intersectionality
13,Business Communication & HR,278,Employee Wellness & Assistance Programs,eap employee-assistance wellness-program mental-health burnout stress-management mindfulness fitness-reimbursement telemedicine work-life-balance resilience counseling health-screening biometric-screening ergonomics wellbeing
13,Business Communication & HR,279,HR Policy Development & Compliance,hr-policy employee-handbook policy-update fmla ada-compliance flsa eeoc-compliance labor-law employment-law workplace-safety osha sexual-harassment-policy anti-discrimination remote-work-policy leave-policy whistleblower-policy i-9-compliance
14,Finance & Procurement,280,General Ledger & Journal Entry Management,general-ledger journal-entry gl-account chart-of-accounts coa debit credit posting-period trial-balance accrual reversal intercompany subledger closing-entry adjusting-entry ledger-reconciliation sap-fico oracle-gl double-entry
14,Finance & Procurement,281,Cost Allocation & Profitability Modeling (PCM),cost-allocation profitability-modeling pcm cost-center profit-center activity-based-costing abc overhead-allocation transfer-pricing cost-driver margin-analysis product-costing standard-costing cost-pool indirect-cost contribution-margin absorption-costing
14,Finance & Procurement,282,Statement of Work & Contract Management,sow statement-of-work contract-management msa master-service-agreement amendment addendum deliverables milestones contract-lifecycle clm ariba icertis contract-renewal scope-change penalty-clause sla contract-negotiation
14,Finance & Procurement,283,Financial Metrics & Executive KPIs,financial-kpi ebitda roi roic roa roe eps gross-margin operating-margin net-income revenue-growth free-cash-flow working-capital debt-to-equity current-ratio quick-ratio shareholder-value cagr
14,Finance & Procurement,284,Pricing Governance & Approval Workflows,pricing-governance pricing-approval discount-approval pricing-committee deal-desk margin-threshold approval-workflow pricing-exception escalation-matrix pricing-authority delegation-of-authority approval-chain pricing-policy guardrails override-request
14,Finance & Procurement,285,End-of-Day Processing & Reconciliation,end-of-day eod reconciliation settlement nostro vostro clearing bank-reconciliation batch-processing cutoff-time balancing suspense-account unmatched-items break-resolution daily-processing close-of-business
14,Finance & Procurement,286,Product & Application Pricing,product-pricing rate-card tiered-pricing volume-discount sku-pricing markup cost-plus-pricing subscription-pricing usage-based-pricing freemium price-list msrp wholesale-pricing dynamic-pricing bundled-pricing seat-license
14,Finance & Procurement,287,Capital Planning & Investment Appraisal,capex capital-budgeting npv irr payback-period hurdle-rate capital-expenditure investment-appraisal dcf discounted-cash-flow wacc capital-allocation project-evaluation business-case cost-benefit-analysis appropriation
14,Finance & Procurement,288,Financial Reporting & Regulatory Filings,financial-reporting sec-filing 10-k 10-q 8-k annual-report gaap ifrs sox sarbanes-oxley xbrl regulatory-filing quarterly-earnings income-statement balance-sheet cash-flow-statement audit-report footnotes
14,Finance & Procurement,289,"Fixed Amounts, Constants & Reference Data",reference-data constants fixed-amounts lookup-table rate-table tax-rates withholding-rates fee-schedule parameter-table master-data static-data currency-rates basis-points threshold-values configuration-table nominal-value
14,Finance & Procurement,290,Expense Management & Travel Reimbursement,expense-report travel-reimbursement per-diem mileage-rate concur sap-concur receipt-upload expense-policy corporate-card t&e travel-expense airfare lodging meal-allowance out-of-pocket expense-approval expensify
14,Finance & Procurement,291,Pricing Research & Market Benchmarking,pricing-research market-benchmarking competitive-pricing price-intelligence competitor-analysis pricing-survey willingness-to-pay price-elasticity conjoint-analysis price-optimization market-rate pricing-index benchmark-study pricing-strategy price-comparison
14,Finance & Procurement,292,Fixed Asset & Depreciation Management,fixed-asset depreciation amortization asset-register asset-tagging capitalization useful-life salvage-value straight-line declining-balance asset-disposal asset-impairment asset-revaluation asset-tracking book-value nbv macrs
14,Finance & Procurement,293,Branch Operations & Physical Banking,branch-operations teller atm cash-handling vault branch-manager physical-banking cash-drawer deposit-slip withdrawal-slip branch-audit cash-reconciliation branch-network retail-banking coin-counting safe-deposit
14,Finance & Procurement,294,Investment Portfolio & Securities Management,portfolio-management securities equities bonds mutual-funds etf asset-allocation rebalancing custodian brokerage fixed-income derivatives hedging investment-strategy aum bloomberg-terminal yield-curve duration
14,Finance & Procurement,295,Legal Proceedings & Dispute Resolution,litigation dispute-resolution settlement indemnification subpoena deposition class-action regulatory-action cease-and-desist legal-hold counterclaim damages injunction legal-proceedings arbitration-clause plaintiff defendant
14,Finance & Procurement,296,Fee Management & Revenue Dashboards,fee-management fee-schedule revenue-dashboard fee-income service-charges interchange-fees penalty-fees late-fees processing-fees origination-fees fee-waiver fee-analysis fee-structure revenue-recognition fee-billing
14,Finance & Procurement,297,"Actuals, Variance & Budget Analysis",actuals variance-analysis budget-analysis budget-vs-actual favorable-variance unfavorable-variance forecast-variance spending-variance volume-variance flex-budget rolling-forecast budget-reforecast ytd-variance quarterly-variance plan-vs-actual true-up
14,Finance & Procurement,298,Treasury Reporting & Cash Forecasting,treasury cash-forecasting liquidity-management cash-position cash-flow-forecast bank-balance sweep-account money-market short-term-investment funding-requirement debt-maturity interest-rate-risk fx-exposure hedging-strategy cash-pooling intraday-liquidity
14,Finance & Procurement,299,Procurement Spend Analysis & Savings Tracking,procurement-spend spend-analysis savings-tracking sourcing strategic-sourcing spend-cube maverick-spending tail-spend contract-compliance supplier-consolidation cost-avoidance cost-reduction spend-under-management procurement-analytics category-management addressable-spend
